Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Altona,1/136 Queen St,2.0,u,580000.0,S,Barlow,2016-10-08,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301.0
Altona,173 Queen St,3.0,h,1335000.0,S,hockingstuart,2016-10-08,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301.0
Altona,1/265 Queen St,3.0,t,800000.0,SP,hockingstuart,2016-10-08,13.8,3018.0,3.0,2.0,2.0,280.0,84.9255892066679,1997.0,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301.0
Altona,3/26 Grieve Pde,2.0,u,510000.0,S,Village,2016-09-10,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301.0
Altona,261 Queen St,4.0,h,1070000.0,S,Barlow,2016-09-10,13.8,3018.0,4.0,2.0,2.0,695.0,204.2945950576051,1970.0,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301.0
Altona,4/5 Rose St,2.0,u,425000.0,S,hockingstuart,2016-09-10,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301.0
Altona,1/60 David St,3.0,u,605000.0,S,Jas,2016-12-10,13.8,3018.0,3.0,2.0,2.0,230.0,63.105006181202654,1970.0,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301.0
Altona,1A Merritt Ct,3.0,t,705000.0,S,hockingstuart,2017-02-11,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,1970.0,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301.0
Altona,24 Wren St,4.0,h,845000.0,S,hockingstuart,2017-02-11,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301.0
Altona,1/152 Blyth St,3.0,t,743000.0,SP,Gunn&Co,2016-11-12,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,1970.0,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301.0
Altona,4/57 Blyth St,3.0,u,730000.0,SP,Barlow,2016-08-13,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301.0
Altona,164 Maidstone St,3.0,h,635000.0,S,Sweeney,2016-05-14,13.8,3018.0,3.0,1.0,4.0,625.0,166.25816767683764,1960.0,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301.0
Altona,3/25 Rayner St,2.0,u,620000.0,SP,hockingstuart,2016-05-14,13.8,3018.0,2.0,1.0,1.0,168.0,47.71129158061552,1970.0,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301.0
Altona,3/46 Sargood St,2.0,u,447000.0,S,Burnham,2016-10-15,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301.0
Altona,1/57 Blyth St,3.0,u,730000.0,SP,Barlow,2016-04-16,13.8,3018.0,3.0,2.0,1.0,70.0,27.58845536356293,1970.0,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301.0
Altona,22 Fenfield St,3.0,h,678000.0,S,hockingstuart,2016-04-16,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301.0
Altona,5/8 David St,2.0,u,580000.0,PI,Biggin,2016-07-16,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301.0
Altona,1/28 Seves St,3.0,h,712000.0,S,hockingstuart,2016-09-17,13.8,3018.0,3.0,1.0,2.0,363.0,102.24376391432938,1970.0,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301.0
Altona,27 McIntyre Dr,3.0,h,840000.0,SP,Greg,2017-03-18,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301.0
Altona,4 Boyd St,3.0,h,980000.0,S,Barlow,2016-11-19,13.8,3018.0,3.0,1.0,2.0,724.0,207.5529171956824,1970.0,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301.0
Altona,12 Spear Ct,3.0,t,605100.0,S,hockingstuart,2016-05-22,13.8,3018.0,3.0,2.0,0.0,265.0,72.1023254970309,1970.0,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301.0
Altona,185 Queen St,3.0,h,880000.0,PI,Barlow,2016-08-22,13.8,3018.0,3.0,3.0,1.0,577.0,165.1518915189047,1970.0,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301.0
Altona,3/20 Mulga St,3.0,u,577000.0,S,Williams,2016-04-23,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301.0
Altona,51 Millers Rd,4.0,h,1030000.0,S,Barlow,2017-02-25,13.8,3018.0,4.0,1.0,0.0,797.0,228.68195537260416,1970.0,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301.0
Altona,2/119 Railway St N,3.0,u,605000.0,S,Barlow,2017-02-25,13.8,3018.0,3.0,1.0,2.0,181.0,50.439907737918574,1970.0,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301.0
Altona,24 McIntyre Dr,3.0,h,753000.0,S,Barlow,2016-06-27,13.8,3018.0,3.0,2.0,2.0,529.0,146.93807221638562,1970.0,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301.0
Altona,104 Maidstone St,2.0,h,857000.0,SP,hockingstuart,2016-11-27,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301.0
Altona,49 Bent St,3.0,h,1500000.0,S,Barlow,2016-05-28,13.8,3018.0,3.0,1.0,1.0,929.0,284.19602621590184,1970.0,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301.0
Altona,5/57 Blyth St,3.0,u,730000.0,SP,Barlow,2016-05-28,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301.0
Altona,15 Kookaburra St,3.0,h,900000.0,S,Sweeney,2016-05-28,13.8,3018.0,3.0,1.0,4.0,697.0,196.95577862804433,1970.0,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301.0
Altona,219 Civic Pde,3.0,h,740000.0,S,Greg,2016-08-28,13.8,3018.0,3.0,1.0,2.0,604.0,165.63152565897266,1970.0,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301.0
Altona,3 Curtin Ct,4.0,h,931000.0,S,Sweeney,2016-08-28,13.8,3018.0,4.0,2.0,3.0,532.0,155.93387787413243,1970.0,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301.0
Altona,2/60 David St,2.0,h,535600.0,SP,Compton,2016-07-30,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301.0
Altona North,45 Hearn St,5.0,h,1085000.0,S,FN,2016-09-03,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132.0
Altona North,4 Knapp St,3.0,h,781000.0,S,Jas,2016-09-03,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132.0
Altona North,21 Hatherley Gr,3.0,h,750000.0,SP,Jas,2017-03-04,11.1,3025.0,3.0,1.0,3.0,554.0,153.21829166915023,1970.0,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0
Altona North,3/66 Marion St,2.0,t,421000.0,S,hockingstuart,2017-03-04,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132.0
Altona North,153 Mills St,3.0,h,1405000.0,S,Sweeney,2017-03-04,11.1,3025.0,3.0,1.0,3.0,655.0,209.2606712088472,1970.0,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132.0
Altona North,33 Carthy St,3.0,h,683000.0,S,FN,2016-06-04,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132.0
Altona North,16 Harris St,3.0,h,623000.0,S,Sweeney,2016-06-04,11.1,3025.0,3.0,1.0,3.0,540.0,143.79082772356796,1970.0,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132.0
Altona North,1/95 Mills St,3.0,h,588000.0,S,Williams,2016-05-07,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132.0
Altona North,5 Binns St,3.0,h,710000.0,PI,Village,2016-11-07,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132.0
Altona North,25 Allan St,4.0,h,875000.0,SP,Jas,2016-10-08,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132.0
Altona North,21 Hatherley Gr,3.0,h,700000.0,VB,Jas,2016-12-10,11.1,3025.0,3.0,1.0,3.0,554.0,150.92706190502594,1970.0,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0
Altona North,1/256 Mason St,2.0,t,640000.0,S,Williams,2017-03-11,11.1,3025.0,2.0,1.0,1.0,252.0,70.2742255545044,1965.0,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132.0
Altona North,21 Allan St,4.0,h,650000.0,SP,Williams,2016-06-12,11.1,3025.0,4.0,1.0,4.0,558.0,149.7325555772735,1970.0,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132.0
Altona North,2/36 May St,3.0,h,675000.0,S,hockingstuart,2016-05-14,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132.0
Altona North,11 Beevers St,3.0,h,708000.0,S,Greg,2016-10-15,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132.0
Altona North,10 Murphy St,4.0,h,965000.0,SP,Gunn&Co,2016-10-15,11.1,3025.0,4.0,1.0,4.0,851.0,239.672154591186,1970.0,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132.0
Altona North,16 Beevers St,3.0,h,680000.0,S,Sweeney,2016-11-19,11.1,3025.0,3.0,1.0,3.0,551.0,149.23748278265336,1970.0,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132.0
Altona North,31 Duosa Rd,3.0,h,923000.0,S,Greg,2016-05-22,11.1,3025.0,3.0,1.0,2.0,740.0,209.0640470871024,1970.0,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132.0
Altona North,252 Millers Rd,4.0,h,693000.0,SP,Raine&Horne,2016-05-22,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132.0
Altona North,1/156 Chambers Rd,3.0,h,620000.0,SP,Hunter,2016-08-22,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132.0
Altona North,2 Gadsden St,3.0,h,728500.0,S,Jas,2016-08-22,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132.0
Altona North,24 Hansen St,3.0,h,931000.0,S,hockingstuart,2016-08-22,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132.0
Altona North,4 Prismall St,3.0,h,988000.0,S,Sweeney,2016-08-22,11.1,3025.0,3.0,1.0,4.0,715.0,205.6268663132401,2008.0,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132.0
Altona North,122 McIntosh Rd,3.0,h,590000.0,S,Village,2016-04-23,11.1,3025.0,3.0,1.0,2.0,561.0,147.67691959357253,1970.0,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132.0
Altona North,35 May St,2.0,h,610000.0,S,RT,2016-09-24,11.1,3025.0,2.0,1.0,2.0,691.0,182.04122407920306,1970.0,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132.0
Altona North,6 Hill St,3.0,h,815000.0,S,hockingstuart,2017-02-25,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132.0
Altona North,84 May St,4.0,h,970000.0,S,Greg,2017-02-25,11.1,3025.0,4.0,1.0,2.0,708.0,203.02417289834412,1970.0,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132.0
Altona North,155 Chambers Rd,4.0,h,760000.0,S,Hunter,2016-06-27,11.1,3025.0,4.0,1.0,3.0,668.0,183.1064853354508,1970.0,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132.0
Altona North,268d Mason St,4.0,t,847500.0,S,RT,2016-06-27,11.1,3025.0,4.0,3.0,1.0,252.0,79.9641105052594,1970.0,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132.0
Altona North,5 Cresser St,4.0,h,1200000.0,SP,RT,2016-11-27,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132.0
Altona North,107 McIntosh Rd,3.0,h,700000.0,SP,Hunter,2016-11-27,11.1,3025.0,3.0,1.0,1.0,557.0,151.67353511628247,1970.0,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132.0
Altona North,10 Knapp St,3.0,h,625000.0,PI,Hunter,2016-05-28,11.1,3025.0,3.0,1.0,1.0,536.0,142.8250799530362,1970.0,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132.0
Altona North,4/221 Blackshaws Rd,2.0,u,292000.0,S,Jas,2016-08-28,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132.0
Armadale,1/42 Adelaide St,2.0,u,550000.0,VB,Noel,2016-12-03,6.3,3143.0,2.0,1.0,0.0,861.0,223.07340997108105,1970.0,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836.0
Armadale,4/769 High St,3.0,t,1205000.0,S,Jellis,2016-12-03,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,Stonnington,-37.854,145.0135,Southern Metropolitan,4836.0
Armadale,7 Llaneast St,3.0,h,1939000.0,S,Jellis,2016-12-03,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,Stonnington,-37.8614,145.0274,Southern Metropolitan,4836.0
Armadale,28 Cambridge St,3.0,h,1870000.0,S,Hodges,2017-03-04,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,Stonnington,-37.8592,145.0182,Southern Metropolitan,4836.0
Armadale,12 Willis St,3.0,h,2050000.0,S,Marshall,2017-03-04,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836.0
Armadale,553 Dandenong Rd,5.0,h,1525000.0,PI,Jellis,2016-05-07,6.3,3143.0,8.0,2.0,2.0,693.0,224.76053266850198,1970.0,Stonnington,-37.8638,145.0229,Southern Metropolitan,4836.0
Armadale,538a Orrong Rd,3.0,t,1586000.0,S,RT,2016-05-07,6.3,3143.0,2.0,2.0,2.0,246.0,112.1558977234526,1970.0,Stonnington,-37.8566,145.0116,Southern Metropolitan,4836.0
Armadale,10 William St,1.0,h,1435000.0,SP,Jellis,2016-10-08,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,Stonnington,-37.8564,145.0228,Southern Metropolitan,4836.0
Armadale,40 New St,2.0,h,1210000.0,S,Marshall,2016-11-12,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,-37.8543,145.016,Southern Metropolitan,4836.0
Armadale,35 Northcote Rd,4.0,h,2801000.0,S,Marshall,2016-11-12,6.3,3143.0,4.0,2.0,2.0,624.0,222.0,1900.0,Stonnington,-37.8536,145.0173,Southern Metropolitan,4836.0
Armadale,7/53 Wattletree Rd,1.0,u,390000.0,S,Jellis,2016-05-14,6.3,3143.0,1.0,1.0,0.0,881.0,220.84275602602713,1970.0,Stonnington,-37.8614,145.0222,Southern Metropolitan,4836.0
Armadale,791 High St,3.0,h,1800000.0,PI,RT,2016-10-15,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,-37.8545,145.0145,Southern Metropolitan,4836.0
Armadale,25 Llaneast St,4.0,h,2200000.0,PI,Jellis,2016-10-15,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,Stonnington,-37.8613,145.0264,Southern Metropolitan,4836.0
Armadale,34a Rose St,2.0,h,1125000.0,S,RT,2016-09-17,6.3,3143.0,3.0,1.0,2.0,169.0,71.14988319230268,1970.0,Stonnington,-37.851,145.0161,Southern Metropolitan,4836.0
Armadale,42 Rose St,3.0,h,2250000.0,S,Marshall,2016-09-17,6.3,3143.0,3.0,3.0,1.0,301.0,156.8075631174109,1970.0,Stonnington,-37.8511,145.0167,Southern Metropolitan,4836.0
Armadale,12 Auburn Gr,3.0,h,2360000.0,S,hockingstuart,2017-03-18,6.3,3143.0,3.0,2.0,0.0,336.0,170.81630522070628,1970.0,Stonnington,-37.8558,145.015,Southern Metropolitan,4836.0
Armadale,31 Hume St,2.0,h,1900000.0,VB,Jellis,2017-03-18,6.3,3143.0,2.0,2.0,0.0,207.0,116.44160759367281,1970.0,Stonnington,-37.8571,145.0224,Southern Metropolitan,4836.0
Armadale,19 Glassford St,3.0,h,2365000.0,S,Marshall,2016-06-18,6.3,3143.0,3.0,2.0,1.0,316.0,165.9048204216997,1970.0,Stonnington,-37.8521,145.019,Southern Metropolitan,4836.0
Armadale,14 New St,3.0,h,1300000.0,VB,Jellis,2016-06-18,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,-37.8542,145.0149,Southern Metropolitan,4836.0
Armadale,63 Denbigh Rd,3.0,h,1900000.0,S,Marshall,2016-05-22,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,-37.8559,145.0158,Southern Metropolitan,4836.0
Armadale,2/377 Dandenong Rd,2.0,u,872000.0,S,Jellis,2017-02-25,6.3,3143.0,2.0,1.0,1.0,1194.0,323.65491771100847,1953.0,Stonnington,-37.8604,145.0147,Southern Metropolitan,4836.0
Armadale,75 Sutherland Rd,3.0,h,1285000.0,S,Marshall,2017-02-25,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,-37.8554,145.0173,Southern Metropolitan,4836.0
Armadale,61 Union St,4.0,h,3660000.0,S,Jellis,2017-02-25,6.3,3143.0,4.0,3.0,2.0,421.0,252.40967161537102,1970.0,Stonnington,-37.8593,145.0275,Southern Metropolitan,4836.0
Armadale,44 Denbigh Rd,4.0,h,3625000.0,S,Jellis,2016-11-27,6.3,3143.0,4.0,1.0,2.0,709.0,251.0,1900.0,Stonnington,-37.8574,145.016,Southern Metropolitan,4836.0
Armadale,44 Hampden Rd,4.0,h,4200000.0,VB,Kay,2016-11-27,6.3,3143.0,4.0,3.0,3.0,563.0,333.0,2000.0,Stonnington,-37.8582,145.0138,Southern Metropolitan,4836.0
Armadale,3/769 High St,3.0,t,1101000.0,S,Jellis,2016-11-27,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,-37.8542,145.0135,Southern Metropolitan,4836.0
Armadale,4 Mercer Rd,3.0,h,3512500.0,S,Marshall,2016-11-27,6.3,3143.0,3.0,2.0,2.0,617.0,285.0,1998.0,Stonnington,-37.8557,145.0264,Southern Metropolitan,4836.0
Armadale,17 Kooyong Rd,4.0,h,2000000.0,PI,Marshall,2016-05-28,6.3,3143.0,4.0,3.0,4.0,544.0,208.064033337546,1970.0,Stonnington,-37.8611,145.0195,Southern Metropolitan,4836.0
Armadale,16 Llaneast St,5.0,h,2810000.0,S,Marshall,2016-08-28,6.3,3143.0,5.0,2.0,2.0,617.0,263.98175669234604,1970.0,Stonnington,-37.8611,145.0271,Southern Metropolitan,4836.0
Ascot Vale,30 Rothwell St,3.0,h,940000.0,S,Nelson,2016-12-03,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,-37.7777,144.9195,Western Metropolitan,6567.0
Ascot Vale,7 Francis St,3.0,h,1380000.0,SP,Nelson,2017-03-04,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley,-37.7777,144.9221,Western Metropolitan,6567.0
Ascot Vale,2/21 Harold St,2.0,u,490000.0,VB,Jellis,2017-03-04,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley,-37.7736,144.9015,Western Metropolitan,6567.0
Ascot Vale,44 The Parade,4.0,h,1850000.0,S,Brad,2017-03-04,5.9,3032.0,4.0,3.0,1.0,478.0,270.0,1900.0,Moonee Valley,-37.7729,144.9179,Western Metropolitan,6567.0
Ascot Vale,97 Walter St,3.0,h,1284000.0,S,Woodards,2017-03-04,5.9,3032.0,3.0,1.0,2.0,623.0,195.45632453188975,1938.0,Moonee Valley,-37.7758,144.9089,Western Metropolitan,6567.0
Ascot Vale,98 Epsom Rd,3.0,h,971000.0,SP,Nelson,2016-06-04,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley,-37.775,144.9091,Western Metropolitan,6567.0
Ascot Vale,8 Geddes St,2.0,h,710000.0,PI,Nelson,2016-06-04,5.9,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley,-37.7776,144.9142,Western Metropolitan,6567.0
Ascot Vale,119 Roseberry St,2.0,h,750000.0,SP,Maddison,2016-06-04,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley,-37.7745,144.9093,Western Metropolitan,6567.0
Ascot Vale,10 Fenton St,2.0,h,1053000.0,S,Nelson,2016-08-06,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley,-37.7748,144.929,Western Metropolitan,6567.0
Ascot Vale,10 McCully St,3.0,h,1377000.0,S,Nelson,2016-08-06,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley,-37.7756,144.9208,Western Metropolitan,6567.0
Ascot Vale,120 Epsom Rd,3.0,h,970000.0,S,Brad,2016-05-07,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley,-37.7759,144.91,Western Metropolitan,6567.0
Ascot Vale,47 Hurtle St,2.0,h,940000.0,S,Nelson,2016-05-07,5.9,3032.0,2.0,1.0,1.0,330.0,104.12187177404374,1970.0,Moonee Valley,-37.773,144.9049,Western Metropolitan,6567.0
Ascot Vale,63 Kent St,2.0,h,751000.0,PI,Nelson,2016-05-07,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley,-37.7807,144.9288,Western Metropolitan,6567.0
Ascot Vale,4 The Parade,2.0,h,950000.0,SP,Raine,2016-05-07,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley,-37.7731,144.9206,Western Metropolitan,6567.0
Ascot Vale,1/17 Epsom Rd,2.0,u,685000.0,S,Brad,2016-11-07,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley,-37.7718,144.9066,Western Metropolitan,6567.0
Ascot Vale,41 Monash St,3.0,h,1230000.0,S,Nelson,2016-10-08,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley,-37.7819,144.9064,Western Metropolitan,6567.0
Ascot Vale,83 Roseberry St,3.0,h,910000.0,S,Raine,2016-10-08,5.9,3032.0,3.0,1.0,0.0,317.0,99.43641578504538,1970.0,Moonee Valley,-37.7746,144.9112,Western Metropolitan,6567.0
Ascot Vale,51 Francis St,2.0,h,770000.0,PI,Nelson,2016-09-10,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley,-37.7774,144.9186,Western Metropolitan,6567.0
Ascot Vale,33 Dalgety Dr,3.0,h,960000.0,S,Walshe,2016-12-10,5.9,3032.0,3.0,2.0,2.0,229.0,79.11504176757768,2011.0,Moonee Valley,-37.7778,144.9065,Western Metropolitan,6567.0
Ascot Vale,12 Mirams St,4.0,h,890000.0,SP,Raine,2016-12-10,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley,-37.7766,144.9143,Western Metropolitan,6567.0
Ascot Vale,2 The Parade,2.0,h,965000.0,S,Nelson,2016-12-10,5.9,3032.0,2.0,1.0,1.0,170.0,64.03616843088851,1970.0,Moonee Valley,-37.7732,144.9206,Western Metropolitan,6567.0
Ascot Vale,78 The Parade,3.0,h,1440000.0,S,Nelson,2017-02-11,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley,-37.7725,144.9146,Western Metropolitan,6567.0
Ascot Vale,11 Ascot St,2.0,h,955000.0,S,Woodards,2017-03-11,5.9,3032.0,2.0,1.0,0.0,255.0,85.46875328247724,1970.0,Moonee Valley,-37.7825,144.9208,Western Metropolitan,6567.0
Ascot Vale,2 Farncomb St,3.0,h,801000.0,S,Jellis,2016-11-12,5.9,3032.0,3.0,1.0,2.0,431.0,123.84546314018803,1950.0,Moonee Valley,-37.781,144.9207,Western Metropolitan,6567.0
Ascot Vale,26 Newsom St,3.0,h,1000000.0,PI,Brad,2016-11-12,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley,-37.7746,144.9031,Western Metropolitan,6567.0
Ascot Vale,8 Pentland St,3.0,h,1435000.0,S,Nelson,2016-11-12,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley,-37.7737,144.904,Western Metropolitan,6567.0
Ascot Vale,52 Monash St,3.0,h,1425000.0,PI,Jellis,2016-08-13,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley,-37.7821,144.9055,Western Metropolitan,6567.0
Ascot Vale,58 Fenton St,4.0,h,1340000.0,S,Nelson,2016-05-14,5.9,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley,-37.775,144.93200000000004,Western Metropolitan,6567.0
Ascot Vale,70 Munro St,3.0,h,955000.0,S,Brad,2016-05-14,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley,-37.7753,144.9116,Western Metropolitan,6567.0
Ascot Vale,125 Epsom Rd,4.0,h,1100000.0,VB,Nelson,2016-10-15,5.9,3032.0,4.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley,-37.7791,144.9136,Western Metropolitan,6567.0
Ascot Vale,33 Hockey La,3.0,h,1255000.0,S,Nelson,2016-10-15,5.9,3032.0,3.0,2.0,2.0,308.0,112.9912607496122,1970.0,Moonee Valley,-37.7759,144.9338,Western Metropolitan,6567.0
Ascot Vale,7 Angler Pde,4.0,h,1640000.0,S,Raine,2016-04-16,5.9,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley,-37.782,144.903,Western Metropolitan,6567.0
